,phases,windings,wdg,bus,conn,kV,kVA,tap,%R,Rneut,Xneut,buses,conns,kVs,kVAs,taps,XHL,XHT,XLT,Xscarray,thermal,n,m,flrise,hsrise,%loadloss,%noloadloss,normhkVA,emerghkVA,sub,MaxTap,MinTap,NumTaps,subname,%imag,ppm_antifloat,%Rs,bank,XfmrCode,XRConst,X12,X13,X23,LeadLag,WdgCurrents,Core,RdcOhms,Seasons,Ratings,normamps,emergamps,faultrate,pctperm,repair,basefreq,enabled,like
Transformer.tr(r:p2udt11787-p2udt11787lv),1,3,3,p2udt11787lv.0.2,wye ,0.12,25,1,0.532544,-1,0,"['p2udt11787.3', 'p2udt11787lv.1.0', 'p2udt11787lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['25', '25', '25']","['1', '1', '1']",2.4,1.6,2.4,"['2.4', '1.6', '2.4']",2,.8,.8,65,15,0.798816,0.472,27.5,37.5,n,1.1,0.9,32,,0,1,"['0.266272', '0.532544', '0.532544']",,,NO,2.4,1.6,2.4,Lag,"0.9108359, (103), 26.84793, (-77.336), 26.8393, (-77.277), ",shell,0.002607335,1,['1100'],3.8194,5.2083,0.007,100,36,60,True,
Transformer.tr(r:p2udt11890-p2udt11890lv),1,3,3,p2udt11890lv.0.2,wye ,0.12,50,1,0.532544,-1,0,"['p2udt11890.3', 'p2udt11890lv.1.0', 'p2udt11890lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['50', '50', '50']","['1', '1', '1']",2.4,1.6,2.4,"['2.4', '1.6', '2.4']",2,.8,.8,65,15,0.798816,0.37,55,75,n,1.1,0.9,32,,0,1,"['0.266272', '0.532544', '0.532544']",,,NO,2.4,1.6,2.4,Lag,"1.688406, (99.639), 49.92067, (-80.698), 49.90334, (-80.645), ",shell,0.001303668,1,['1100'],7.6389,10.417,0.007,100,36,60,True,
Transformer.tr(r:p2udt11891-p2udt11891lv),3,2,2,p2udt11891lv,wye ,0.48,75,1,0.87204,-1,0,"['p2udt11891', 'p2udt11891lv']","['delta', 'wye']","['12.47', '0.48']","['75', '75']","['1', '1']",3.24,35,30,['3.24'],2,.8,.8,65,15,1.74408,0.6,82.5,112.5,n,1.1,0.9,32,,0,1,"['0.87204', '0.87204']",,,NO,3.24,35,30,Lag,"0.4205753, (-62.857), 18.46222, (116.23), 0.4205564, (177.14), 18.46136, (-3.7825), 0.4206219, (57.137), 18.46437, (-123.78), ",shell,0.007590236,1,['1100'],3.8197,5.2087,0.007,100,36,60,True,
Transformer.tr(r:p2udt11918-p2udt11918lv),1,3,3,p2udt11918lv.0.2,wye ,0.12,50,1,0.532544,-1,0,"['p2udt11918.1', 'p2udt11918lv.1.0', 'p2udt11918lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['50', '50', '50']","['1', '1', '1']",2.4,1.6,2.4,"['2.4', '1.6', '2.4']",2,.8,.8,65,15,0.798816,0.37,55,75,n,1.1,0.9,32,,0,1,"['0.266272', '0.532544', '0.532544']",,,NO,2.4,1.6,2.4,Lag,"1.220479, (-18.323), 35.86845, (161.27), 35.86014, (161.31), ",shell,0.001303668,1,['1100'],7.6389,10.417,0.007,100,36,60,True,
Transformer.tr(r:p2udt12050-p2udt12050lv),1,3,3,p2udt12050lv.0.2,wye ,0.12,50,1,0.532544,-1,0,"['p2udt12050.1', 'p2udt12050lv.1.0', 'p2udt12050lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['50', '50', '50']","['1', '1', '1']",2.4,1.6,2.4,"['2.4', '1.6', '2.4']",2,.8,.8,65,15,0.798816,0.37,55,75,n,1.1,0.9,32,,0,1,"['0.266272', '0.532544', '0.532544']",,,NO,2.4,1.6,2.4,Lag,"4.029482, (-10.721), 120.1356, (169.15), 120.0827, (169.28), ",shell,0.001303668,1,['1100'],7.6389,10.417,0.007,100,36,60,True,
Transformer.tr(r:p2udt12051-p2udt12051lv),1,3,3,p2udt12051lv.0.2,wye ,0.12,50,1,0.532544,-1,0,"['p2udt12051.3', 'p2udt12051lv.1.0', 'p2udt12051lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['50', '50', '50']","['1', '1', '1']",2.4,1.6,2.4,"['2.4', '1.6', '2.4']",2,.8,.8,65,15,0.798816,0.37,55,75,n,1.1,0.9,32,,0,1,"['0.266272', '0.532544', '0.532544']",,,NO,2.4,1.6,2.4,Lag,"0.7781087, (89.677), 22.66615, (-91.336), 22.6609, (-91.313), ",shell,0.001303668,1,['1100'],7.6389,10.417,0.007,100,36,60,True,
Transformer.tr(r:p2udt12052-p2udt12052lv),1,3,3,p2udt12052lv.0.2,wye ,0.12,75,1,0.33284,-1,0,"['p2udt12052.2', 'p2udt12052lv.1.0', 'p2udt12052lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['75', '75', '75']","['1', '1', '1']",2.4,1.6,2.4,"['2.4', '1.6', '2.4']",2,.8,.8,65,15,0.49926,0.38,82.5,112.5,n,1.1,0.9,32,,0,1,"['0.16642', '0.33284', '0.33284']",,,NO,2.4,1.6,2.4,Lag,"2.00017, (-145.12), 58.91272, (34.362), 58.8935, (34.403), ",shell,0.0005431949,1,['1100'],11.458,15.625,0.007,100,36,60,True,
Transformer.tr(r:p2udt12053-p2udt12053lv),1,3,3,p2udt12053lv.0.2,wye ,0.12,50,1,0.532544,-1,0,"['p2udt12053.1', 'p2udt12053lv.1.0', 'p2udt12053lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['50', '50', '50']","['1', '1', '1']",2.4,1.6,2.4,"['2.4', '1.6', '2.4']",2,.8,.8,65,15,0.798816,0.37,55,75,n,1.1,0.9,32,,0,1,"['0.266272', '0.532544', '0.532544']",,,NO,2.4,1.6,2.4,Lag,"0.7339579, (-33.567), 21.36577, (145.26), 21.36072, (145.28), ",shell,0.001303668,1,['1100'],7.6389,10.417,0.007,100,36,60,True,
Transformer.tr(r:p2udt12054-p2udt12054lv),1,3,3,p2udt12054lv.0.2,wye ,0.12,50,1,0.532544,-1,0,"['p2udt12054.3', 'p2udt12054lv.1.0', 'p2udt12054lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['50', '50', '50']","['1', '1', '1']",2.4,1.6,2.4,"['2.4', '1.6', '2.4']",2,.8,.8,65,15,0.798816,0.37,55,75,n,1.1,0.9,32,,0,1,"['0.266272', '0.532544', '0.532544']",,,NO,2.4,1.6,2.4,Lag,"0.940118, (87.101), 27.54642, (-93.8), 27.5382, (-93.772), ",shell,0.001303668,1,['1100'],7.6389,10.417,0.007,100,36,60,True,
Transformer.tr(r:p2udt12055-p2udt12055lv),1,3,3,p2udt12055lv.0.2,wye ,0.12,50,1,0.532544,-1,0,"['p2udt12055.2', 'p2udt12055lv.1.0', 'p2udt12055lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['50', '50', '50']","['1', '1', '1']",2.4,1.6,2.4,"['2.4', '1.6', '2.4']",2,.8,.8,65,15,0.798816,0.37,55,75,n,1.1,0.9,32,,0,1,"['0.266272', '0.532544', '0.532544']",,,NO,2.4,1.6,2.4,Lag,"0.7145375, (-147.25), 20.73733, (31.744), 20.73331, (31.766), ",shell,0.001303668,1,['1100'],7.6389,10.417,0.007,100,36,60,True,
Transformer.tr(r:p2udt12056-p2udt12056lv),1,3,3,p2udt12056lv.0.2,wye ,0.12,50,1,0.532544,-1,0,"['p2udt12056.1', 'p2udt12056lv.1.0', 'p2udt12056lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['50', '50', '50']","['1', '1', '1']",2.4,1.6,2.4,"['2.4', '1.6', '2.4']",2,.8,.8,65,15,0.798816,0.37,55,75,n,1.1,0.9,32,,0,1,"['0.266272', '0.532544', '0.532544']",,,NO,2.4,1.6,2.4,Lag,"0.6665729, (-32.364), 19.33484, (146.38), 19.33082, (146.4), ",shell,0.001303668,1,['1100'],7.6389,10.417,0.007,100,36,60,True,
Transformer.tr(r:p2udt12057-p2udt12057lv),1,3,3,p2udt12057lv.0.2,wye ,0.12,50,1,0.532544,-1,0,"['p2udt12057.3', 'p2udt12057lv.1.0', 'p2udt12057lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['50', '50', '50']","['1', '1', '1']",2.4,1.6,2.4,"['2.4', '1.6', '2.4']",2,.8,.8,65,15,0.798816,0.37,55,75,n,1.1,0.9,32,,0,1,"['0.266272', '0.532544', '0.532544']",,,NO,2.4,1.6,2.4,Lag,"1.159466, (96.428), 34.06514, (-84.116), 34.05577, (-84.079), ",shell,0.001303668,1,['1100'],7.6389,10.417,0.007,100,36,60,True,
Transformer.tr(r:p2udt12058-p2udt12058lv),1,3,3,p2udt12058lv.0.2,wye ,0.12,25,1,0.532544,-1,0,"['p2udt12058.1', 'p2udt12058lv.1.0', 'p2udt12058lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['25', '25', '25']","['1', '1', '1']",2.4,1.6,2.4,"['2.4', '1.6', '2.4']",2,.8,.8,65,15,0.798816,0.472,27.5,37.5,n,1.1,0.9,32,,0,1,"['0.266272', '0.532544', '0.532544']",,,NO,2.4,1.6,2.4,Lag,"0.4795467, (-35.313), 13.97954, (143.49), 13.97496, (143.52), ",shell,0.002607335,1,['1100'],3.8194,5.2083,0.007,100,36,60,True,
Transformer.tr(r:p2udt12059-p2udt12059lv),1,3,3,p2udt12059lv.0.2,wye ,0.12,75,1,0.33284,-1,0,"['p2udt12059.2', 'p2udt12059lv.1.0', 'p2udt12059lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['75', '75', '75']","['1', '1', '1']",2.4,1.6,2.4,"['2.4', '1.6', '2.4']",2,.8,.8,65,15,0.49926,0.38,82.5,112.5,n,1.1,0.9,32,,0,1,"['0.16642', '0.33284', '0.33284']",,,NO,2.4,1.6,2.4,Lag,"1.134884, (-145.25), 32.95021, (33.848), 32.9441, (33.871), ",shell,0.0005431949,1,['1100'],11.458,15.625,0.007,100,36,60,True,
Transformer.tr(r:p2udt12060-p2udt12060lv),1,3,3,p2udt12060lv.0.2,wye ,0.12,50,1,0.532544,-1,0,"['p2udt12060.2', 'p2udt12060lv.1.0', 'p2udt12060lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['50', '50', '50']","['1', '1', '1']",2.4,1.6,2.4,"['2.4', '1.6', '2.4']",2,.8,.8,65,15,0.798816,0.37,55,75,n,1.1,0.9,32,,0,1,"['0.266272', '0.532544', '0.532544']",,,NO,2.4,1.6,2.4,Lag,"1.219496, (-146.87), 35.88641, (32.548), 35.87482, (32.585), ",shell,0.001303668,1,['1100'],7.6389,10.417,0.007,100,36,60,True,
Transformer.tr(r:p2udt12061-p2udt12061lv),3,2,2,p2udt12061lv,wye ,0.48,100,1,0.805475,-1,0,"['p2udt12061', 'p2udt12061lv']","['delta', 'wye']","['12.47', '0.48']","['100', '100']","['1', '1']",3.29,35,30,['3.29'],2,.8,.8,65,15,1.61095,0.62,110,150,n,1.1,0.9,32,,0,1,"['0.805475', '0.805475']",,,NO,3.29,35,30,Lag,"0.3394786, (-56.735), 14.59738, (121.94), 0.3394677, (-176.74), 14.59687, (1.9281), 0.3395173, (63.259), 14.5992, (-118.07), ",shell,0.005258141,1,['1100'],5.0929,6.9449,0.007,100,36,60,True,
Transformer.tr(r:p2udt12062-p2udt12062lv),1,3,3,p2udt12062lv.0.2,wye ,0.12,25,1,0.532544,-1,0,"['p2udt12062.2', 'p2udt12062lv.1.0', 'p2udt12062lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['25', '25', '25']","['1', '1', '1']",2.4,1.6,2.4,"['2.4', '1.6', '2.4']",2,.8,.8,65,15,0.798816,0.472,27.5,37.5,n,1.1,0.9,32,,0,1,"['0.266272', '0.532544', '0.532544']",,,NO,2.4,1.6,2.4,Lag,"0.5169262, (-148.76), 15.06993, (30.312), 15.06543, (30.344), ",shell,0.002607335,1,['1100'],3.8194,5.2083,0.007,100,36,60,True,
Transformer.tr(r:p2udt12063-p2udt12063lv),3,2,2,p2udt12063lv,wye ,0.48,75,1,0.87204,-1,0,"['p2udt12063', 'p2udt12063lv']","['delta', 'wye']","['12.47', '0.48']","['75', '75']","['1', '1']",3.24,35,30,['3.24'],2,.8,.8,65,15,1.74408,0.6,82.5,112.5,n,1.1,0.9,32,,0,1,"['0.87204', '0.87204']",,,NO,3.24,35,30,Lag,"0.5668769, (-55.458), 25.00971, (124.01), 0.5669065, (-175.45), 25.01107, (4.0142), 0.5668605, (64.547), 25.00896, (-115.99), ",shell,0.007590236,1,['1100'],3.8197,5.2087,0.007,100,36,60,True,
Transformer.tr(r:p2udt12064-p2udt12064lv),3,2,2,p2udt12064lv,wye ,0.48,75,1,0.87204,-1,0,"['p2udt12064', 'p2udt12064lv']","['delta', 'wye']","['12.47', '0.48']","['75', '75']","['1', '1']",3.24,35,30,['3.24'],2,.8,.8,65,15,1.74408,0.6,82.5,112.5,n,1.1,0.9,32,,0,1,"['0.87204', '0.87204']",,,NO,3.24,35,30,Lag,"0.2843919, (-57.849), 12.30928, (120.96), 0.284407, (-177.85), 12.30999, (0.96619), 0.2843854, (62.156), 12.30897, (-119.03), ",shell,0.007590236,1,['1100'],3.8197,5.2087,0.007,100,36,60,True,
Transformer.tr(r:p2udt12065-p2udt12065lv),1,3,3,p2udt12065lv.0.2,wye ,0.12,50,1,0.532544,-1,0,"['p2udt12065.2', 'p2udt12065lv.1.0', 'p2udt12065lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['50', '50', '50']","['1', '1', '1']",2.4,1.6,2.4,"['2.4', '1.6', '2.4']",2,.8,.8,65,15,0.798816,0.37,55,75,n,1.1,0.9,32,,0,1,"['0.266272', '0.532544', '0.532544']",,,NO,2.4,1.6,2.4,Lag,"0.6502655, (-150.55), 18.83205, (28.227), 18.82839, (28.247), ",shell,0.001303668,1,['1100'],7.6389,10.417,0.007,100,36,60,True,
Transformer.tr(r:p2udt12068-p2udt12068lv),1,3,3,p2udt12068lv.0.2,wye ,0.12,50,1,0.532544,-1,0,"['p2udt12068.2', 'p2udt12068lv.1.0', 'p2udt12068lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['50', '50', '50']","['1', '1', '1']",2.4,1.6,2.4,"['2.4', '1.6', '2.4']",2,.8,.8,65,15,0.798816,0.37,55,75,n,1.1,0.9,32,,0,1,"['0.266272', '0.532544', '0.532544']",,,NO,2.4,1.6,2.4,Lag,"1.312853, (-146.48), 38.68553, (32.985), 38.67224, (33.025), ",shell,0.001303668,1,['1100'],7.6389,10.417,0.007,100,36,60,True,
Transformer.tr(r:p2udt12069-p2udt12069lv),1,3,3,p2udt12069lv.0.2,wye ,0.12,50,1,0.532544,-1,0,"['p2udt12069.3', 'p2udt12069lv.1.0', 'p2udt12069lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['50', '50', '50']","['1', '1', '1']",2.4,1.6,2.4,"['2.4', '1.6', '2.4']",2,.8,.8,65,15,0.798816,0.37,55,75,n,1.1,0.9,32,,0,1,"['0.266272', '0.532544', '0.532544']",,,NO,2.4,1.6,2.4,Lag,"0.6271628, (92.962), 18.11517, (-88.175), 18.11212, (-88.156), ",shell,0.001303668,1,['1100'],7.6389,10.417,0.007,100,36,60,True,
Transformer.tr(r:p2udt12070-p2udt12070lv),1,3,3,p2udt12070lv.0.2,wye ,0.12,75,1,0.33284,-1,0,"['p2udt12070.1', 'p2udt12070lv.1.0', 'p2udt12070lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['75', '75', '75']","['1', '1', '1']",2.4,1.6,2.4,"['2.4', '1.6', '2.4']",2,.8,.8,65,15,0.49926,0.38,82.5,112.5,n,1.1,0.9,32,,0,1,"['0.16642', '0.33284', '0.33284']",,,NO,2.4,1.6,2.4,Lag,"1.589841, (-27.57), 46.62436, (151.73), 46.61126, (151.76), ",shell,0.0005431949,1,['1100'],11.458,15.625,0.007,100,36,60,True,
Transformer.tr(r:p2udt12071-p2udt12071lv),1,3,3,p2udt12071lv.0.2,wye ,0.12,75,1,0.33284,-1,0,"['p2udt12071.2', 'p2udt12071lv.1.0', 'p2udt12071lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['75', '75', '75']","['1', '1', '1']",2.4,1.6,2.4,"['2.4', '1.6', '2.4']",2,.8,.8,65,15,0.49926,0.38,82.5,112.5,n,1.1,0.9,32,,0,1,"['0.16642', '0.33284', '0.33284']",,,NO,2.4,1.6,2.4,Lag,"1.706098, (-138.07), 50.03081, (41.484), 50.02049, (41.52), ",shell,0.0005431949,1,['1100'],11.458,15.625,0.007,100,36,60,True,
Transformer.tr(r:p2udt12072-p2udt12072lv),1,3,3,p2udt12072lv.0.2,wye ,0.12,50,1,0.532544,-1,0,"['p2udt12072.1', 'p2udt12072lv.1.0', 'p2udt12072lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['50', '50', '50']","['1', '1', '1']",2.4,1.6,2.4,"['2.4', '1.6', '2.4']",2,.8,.8,65,15,0.798816,0.37,55,75,n,1.1,0.9,32,,0,1,"['0.266272', '0.532544', '0.532544']",,,NO,2.4,1.6,2.4,Lag,"1.149517, (-17.4), 33.73521, (162.19), 33.72809, (162.22), ",shell,0.001303668,1,['1100'],7.6389,10.417,0.007,100,36,60,True,
Transformer.tr(r:p2udt12075-p2udt12075lv),1,3,3,p2udt12075lv.0.2,wye ,0.12,50,1,0.532544,-1,0,"['p2udt12075.1', 'p2udt12075lv.1.0', 'p2udt12075lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['50', '50', '50']","['1', '1', '1']",2.4,1.6,2.4,"['2.4', '1.6', '2.4']",2,.8,.8,65,15,0.798816,0.37,55,75,n,1.1,0.9,32,,0,1,"['0.266272', '0.532544', '0.532544']",,,NO,2.4,1.6,2.4,Lag,"1.889214, (-15.375), 55.92306, (164.39), 55.90636, (164.45), ",shell,0.001303668,1,['1100'],7.6389,10.417,0.007,100,36,60,True,
Transformer.tr(r:p2udt12076-p2udt12076lv),1,3,3,p2udt12076lv.0.2,wye ,0.12,50,1,0.532544,-1,0,"['p2udt12076.1', 'p2udt12076lv.1.0', 'p2udt12076lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['50', '50', '50']","['1', '1', '1']",2.4,1.6,2.4,"['2.4', '1.6', '2.4']",2,.8,.8,65,15,0.798816,0.37,55,75,n,1.1,0.9,32,,0,1,"['0.266272', '0.532544', '0.532544']",,,NO,2.4,1.6,2.4,Lag,"1.351539, (-20.832), 39.81358, (158.75), 39.80223, (158.79), ",shell,0.001303668,1,['1100'],7.6389,10.417,0.007,100,36,60,True,
Transformer.tr(r:p2udt12077-p2udt12077lv),1,3,3,p2udt12077lv.0.2,wye ,0.12,50,1,0.532544,-1,0,"['p2udt12077.1', 'p2udt12077lv.1.0', 'p2udt12077lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['50', '50', '50']","['1', '1', '1']",2.4,1.6,2.4,"['2.4', '1.6', '2.4']",2,.8,.8,65,15,0.798816,0.37,55,75,n,1.1,0.9,32,,0,1,"['0.266272', '0.532544', '0.532544']",,,NO,2.4,1.6,2.4,Lag,"1.495502, (-29.165), 44.1852, (150.32), 44.1665, (150.36), ",shell,0.001303668,1,['1100'],7.6389,10.417,0.007,100,36,60,True,
Transformer.tr(r:p2udt12078-p2udt12078lv),1,3,3,p2udt12078lv.0.2,wye ,0.12,75,1,0.532544,-1,0,"['p2udt12078.1', 'p2udt12078lv.1.0', 'p2udt12078lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['75', '75', '75']","['1', '1', '1']",2.4,1.6,2.4,"['2.4', '1.6', '2.4']",2,.8,.8,65,15,0.798816,0.37,82.5,75,n,1.1,0.9,32,,0,1,"['0.266272', '0.532544', '0.532544']",,,NO,2.4,1.6,2.4,Lag,"1.827434, (-20.118), 53.71723, (159.43), 53.7038, (159.47), ",shell,0.0008691118,1,['1100'],11.458,10.417,0.007,100,36,60,True,
Transformer.tr(r:p2udt12126-p2udt12126lv),1,3,3,p2udt12126lv.0.2,wye ,0.12,50,1,0.532544,-1,0,"['p2udt12126.1', 'p2udt12126lv.1.0', 'p2udt12126lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['50', '50', '50']","['1', '1', '1']",2.4,1.6,2.4,"['2.4', '1.6', '2.4']",2,.8,.8,65,15,0.798816,0.37,55,75,n,1.1,0.9,32,,0,1,"['0.266272', '0.532544', '0.532544']",,,NO,2.4,1.6,2.4,Lag,"0.6689679, (-30.766), 19.395, (148.04), 19.39111, (148.06), ",shell,0.001303668,1,['1100'],7.6389,10.417,0.007,100,36,60,True,
Transformer.tr(r:p2udt12139-p2udt12139lv),1,3,3,p2udt12139lv.0.2,wye ,0.12,75,1,0.33284,-1,0,"['p2udt12139.2', 'p2udt12139lv.1.0', 'p2udt12139lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['75', '75', '75']","['1', '1', '1']",2.4,1.6,2.4,"['2.4', '1.6', '2.4']",2,.8,.8,65,15,0.49926,0.38,82.5,112.5,n,1.1,0.9,32,,0,1,"['0.16642', '0.33284', '0.33284']",,,NO,2.4,1.6,2.4,Lag,"2.148795, (-137.14), 63.30999, (42.518), 63.29405, (42.564), ",shell,0.0005431949,1,['1100'],11.458,15.625,0.007,100,36,60,True,
Transformer.tr(r:p2udt12140-p2udt12140lv),1,3,3,p2udt12140lv.0.2,wye ,0.12,50,1,0.532544,-1,0,"['p2udt12140.3', 'p2udt12140lv.1.0', 'p2udt12140lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['50', '50', '50']","['1', '1', '1']",2.4,1.6,2.4,"['2.4', '1.6', '2.4']",2,.8,.8,65,15,0.798816,0.37,55,75,n,1.1,0.9,32,,0,1,"['0.266272', '0.532544', '0.532544']",,,NO,2.4,1.6,2.4,Lag,"1.051898, (99.527), 30.82103, (-80.995), 30.81421, (-80.961), ",shell,0.001303668,1,['1100'],7.6389,10.417,0.007,100,36,60,True,
Transformer.tr(r:p2udt12141-p2udt12141lv),1,3,3,p2udt12141lv.0.2,wye ,0.12,50,1,0.532544,-1,0,"['p2udt12141.1', 'p2udt12141lv.1.0', 'p2udt12141lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['50', '50', '50']","['1', '1', '1']",2.4,1.6,2.4,"['2.4', '1.6', '2.4']",2,.8,.8,65,15,0.798816,0.37,55,75,n,1.1,0.9,32,,0,1,"['0.266272', '0.532544', '0.532544']",,,NO,2.4,1.6,2.4,Lag,"0.8303056, (-28.862), 24.22236, (150.23), 24.21665, (150.26), ",shell,0.001303668,1,['1100'],7.6389,10.417,0.007,100,36,60,True,
Transformer.tr(r:p2udt12142-p2udt12142lv),1,3,3,p2udt12142lv.0.2,wye ,0.12,50,1,0.532544,-1,0,"['p2udt12142.3', 'p2udt12142lv.1.0', 'p2udt12142lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['50', '50', '50']","['1', '1', '1']",2.4,1.6,2.4,"['2.4', '1.6', '2.4']",2,.8,.8,65,15,0.798816,0.37,55,75,n,1.1,0.9,32,,0,1,"['0.266272', '0.532544', '0.532544']",,,NO,2.4,1.6,2.4,Lag,"1.247801, (94.23), 36.72952, (-86.317), 36.71767, (-86.279), ",shell,0.001303668,1,['1100'],7.6389,10.417,0.007,100,36,60,True,
Transformer.tr(r:p2udt12143-p2udt12143lv),3,2,2,p2udt12143lv,wye ,0.48,75,1,0.87204,-1,0,"['p2udt12143', 'p2udt12143lv']","['delta', 'wye']","['12.47', '0.48']","['75', '75']","['1', '1']",3.24,35,30,['3.24'],2,.8,.8,65,15,1.74408,0.6,82.5,112.5,n,1.1,0.9,32,,0,1,"['0.87204', '0.87204']",,,NO,3.24,35,30,Lag,"0.4224665, (-58.759), 18.52652, (120.43), 0.4224538, (-178.77), 18.52594, (0.42326), 0.4225161, (61.235), 18.52881, (-119.57), ",shell,0.007590236,1,['1100'],3.8197,5.2087,0.007,100,36,60,True,
Transformer.tr(r:p2udt12144-p2udt12144lv),1,3,3,p2udt12144lv.0.2,wye ,0.12,75,1,0.33284,-1,0,"['p2udt12144.1', 'p2udt12144lv.1.0', 'p2udt12144lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['75', '75', '75']","['1', '1', '1']",2.4,1.6,2.4,"['2.4', '1.6', '2.4']",2,.8,.8,65,15,0.49926,0.38,82.5,112.5,n,1.1,0.9,32,,0,1,"['0.16642', '0.33284', '0.33284']",,,NO,2.4,1.6,2.4,Lag,"1.533929, (-19.558), 44.87675, (159.91), 44.86776, (159.95), ",shell,0.0005431949,1,['1100'],11.458,15.625,0.007,100,36,60,True,
Transformer.tr(r:p2udt12145-p2udt12145lv),1,3,3,p2udt12145lv.0.2,wye ,0.12,50,1,0.532544,-1,0,"['p2udt12145.1', 'p2udt12145lv.1.0', 'p2udt12145lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['50', '50', '50']","['1', '1', '1']",2.4,1.6,2.4,"['2.4', '1.6', '2.4']",2,.8,.8,65,15,0.798816,0.37,55,75,n,1.1,0.9,32,,0,1,"['0.266272', '0.532544', '0.532544']",,,NO,2.4,1.6,2.4,Lag,"1.157772, (-29.243), 34.05116, (150.1), 34.03985, (150.13), ",shell,0.001303668,1,['1100'],7.6389,10.417,0.007,100,36,60,True,
Transformer.tr(r:p2udt12146-p2udt12146lv),1,3,3,p2udt12146lv.0.2,wye ,0.12,50,1,0.532544,-1,0,"['p2udt12146.2', 'p2udt12146lv.1.0', 'p2udt12146lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['50', '50', '50']","['1', '1', '1']",2.4,1.6,2.4,"['2.4', '1.6', '2.4']",2,.8,.8,65,15,0.798816,0.37,55,75,n,1.1,0.9,32,,0,1,"['0.266272', '0.532544', '0.532544']",,,NO,2.4,1.6,2.4,Lag,"1.290167, (-134.56), 37.94493, (45.131), 37.93742, (45.173), ",shell,0.001303668,1,['1100'],7.6389,10.417,0.007,100,36,60,True,
Transformer.tr(r:p2udt12147-p2udt12147lv),1,3,3,p2udt12147lv.0.2,wye ,0.12,50,1,0.532544,-1,0,"['p2udt12147.3', 'p2udt12147lv.1.0', 'p2udt12147lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['50', '50', '50']","['1', '1', '1']",2.4,1.6,2.4,"['2.4', '1.6', '2.4']",2,.8,.8,65,15,0.798816,0.37,55,75,n,1.1,0.9,32,,0,1,"['0.266272', '0.532544', '0.532544']",,,NO,2.4,1.6,2.4,Lag,"1.606724, (105.82), 47.44152, (-74.436), 47.43025, (-74.384), ",shell,0.001303668,1,['1100'],7.6389,10.417,0.007,100,36,60,True,
